train_acc,val_acc,log_file
0.742268,0.681818,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_10_512.log
0.737113,0.681818,/home/workspace/data/hubert_nn_latents[3][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_10_512.log
0.725773,0.681818,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_1024.log
0.713402,0.681818,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_512.log
0.709278,0.681818,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_512.log
0.707216,0.681818,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_1024.log
0.695876,0.681818,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_1024.log
0.683505,0.681818,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_1_512.log
0.683505,0.681818,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_1_1024.log
0.682474,0.681818,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_1_512.log
0.682474,0.681818,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_1_1024.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_1024.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_1024.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_1024.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_512.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_512.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_1024.log
1.000000,0.675325,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_512.log
