train_acc,val_acc,log_file
0.738144,0.629870,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.100_0.0001_10_512.log
0.726804,0.629870,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.0001_10_512.log
0.717526,0.629870,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.0001_1_1024.log
0.717526,0.629870,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.0001_1_512.log
1.000000,0.623377,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.1000_0.001_5_1024.log
0.722680,0.623377,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.0001_2_512.log
0.752577,0.616883,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_1024.log
0.953608,0.610390,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.683505,0.610390,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.100_0.001_10_512.log
0.641237,0.603896,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.100_0.001_10_512.log
0.639175,0.584416,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.100_0.0001_1_1024.log
0.639175,0.584416,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.100_0.0001_1_512.log
0.617526,0.558442,/home/workspace/data/hubert[3][2]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_1_512.log
0.617526,0.558442,/home/workspace/data/hubert[3][2]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_1_1024.log
0.655670,0.551948,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_1_1024.log
0.655670,0.551948,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_1_512.log
0.605155,0.519481,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.100_0.001_5_1024.log
0.502062,0.500000,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.1000_0.001_10_1024.log
0.509278,0.493506,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.0001_1_512.log
0.509278,0.493506,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.0001_1_1024.log
